xvals,yvals,upper,lower,factor,dx_variable,period,first_year,last_year
8.1,0.295316550186645,6.2636910183007,-5.67305791792741,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
8.2,0.287162371678,6.32244136630052,-5.74811662294452,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
8.3,0.279008193169414,6.38122324396441,-5.82320685762558,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
8.4,0.270854014660763,6.44003417044764,-5.89832614112612,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
8.5,0.262699836152139,6.49887681012772,-5.97347713782344,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
8.6,0.254545657643514,6.55774756948836,-6.04865625420133,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
8.7,0.246391479134903,6.6166449624237,-6.12386200415389,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
8.8,0.23823730062629,6.67556952775983,-6.19909492650725,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
8.9,0.230083122117658,6.73452126635906,-6.27435502212374,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9,0.221928943609044,6.79349797780442,-6.34964009058634,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.1,0.213774765100399,6.85249915465343,-6.42494962445263,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.2,0.205620586591777,6.91152069886846,-6.5002795256849,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.3,0.197466408083169,6.97056865253802,-6.57563583637168,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.4,0.189312229574555,7.02963974461331,-6.6510152854642,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.5,0.181158051065924,7.08873104661744,-6.72641494448559,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.6,0.173003872557289,7.14784518869906,-6.80183744358448,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.7,0.164849694048677,7.20697726050194,-6.87727787240459,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.8,0.156695515540065,7.26613020575282,-6.95273917467269,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
9.9,0.148541337031432,7.32530183699695,-7.02821916293408,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10,0.140387158522806,7.38449338572769,-7.10371906868208,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.1,0.132232980014185,7.44370150110018,-7.17923554107181,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.2,0.124078801505561,7.50292802101527,-7.25477041800415,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.3,0.115924622996952,7.56217383046866,-7.33032458447476,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.4,0.107770444488317,7.62143376080907,-7.40589287183244,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.5,0.0996162659797115,7.68071100214869,-7.48147847018927,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.6,0.0914620874711012,7.74000774572341,-7.5570835707812,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.7,0.083307908962469,7.79931481434116,-7.63269899641622,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.8,0.0751537304538309,7.85863836060095,-7.70833089969329,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
10.9,0.0669995519452125,7.91797895928916,-7.78397985539873,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11,0.0588453734365953,7.97732921115585,-7.85963846428266,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.1,0.0506911949280037,8.03669935716023,-7.93531696730422,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.2,0.0425370164193401,8.09607896527277,-8.01100493243409,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.3,0.0343828379107205,8.15547471532611,-8.08670903950467,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.4,0.0262286594021045,8.21487795266413,-8.16242063385992,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.5,0.0180744808934456,8.27429848389074,-8.23814952210385,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.6,0.0099203023848887,8.3337320340799,-8.31389142931013,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.7,0.00176612387623902,8.393176735208,-8.38964448745552,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.8,-0.00638805463234568,8.45263327346994,-8.46540938273463,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
11.9,-0.0145422331409942,8.51210065166878,-8.54118511795077,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
12,-0.0226964116495731,8.57157896469767,-8.61697178799682,GDP_pc_PPP_log,GDP,2010 - 2016,2010,2016
6,-0.915343890091575,1.95157771488997,-3.78226549507311,eci,eci,2011 - 2016,2011,2016
6.1,-0.918611694064289,1.88322347829251,-3.72044686642109,eci,eci,2011 - 2016,2011,2016
6.2,-0.921879498037047,1.81508016895031,-3.6588391650244,eci,eci,2011 - 2016,2011,2016
6.3,-0.925147302009792,1.74715728402013,-3.59745188803972,eci,eci,2011 - 2016,2011,2016
6.4,-0.928415105982529,1.67947257703468,-3.53630278899973,eci,eci,2011 - 2016,2011,2016
6.5,-0.93168290995525,1.6120434035945,-3.475409223505,eci,eci,2011 - 2016,2011,2016
6.6,-0.934950713927995,1.54489141260908,-3.41479284046507,eci,eci,2011 - 2016,2011,2016
6.7,-0.938218517900744,1.47803601083735,-3.35447304663883,eci,eci,2011 - 2016,2011,2016
6.8,-0.94148632187348,1.41150484061061,-3.29447748435757,eci,eci,2011 - 2016,2011,2016
6.9,-0.944754125846206,1.34532155661573,-3.23482980830814,eci,eci,2011 - 2016,2011,2016
7,-0.948021929818948,1.27951751123619,-3.17556137087409,eci,eci,2011 - 2016,2011,2016
7.1,-0.951289733791697,1.2141244407757,-3.11670390835909,eci,eci,2011 - 2016,2011,2016
7.2,-0.954557537764426,1.14917933073892,-3.05829440626778,eci,eci,2011 - 2016,2011,2016
7.3,-0.957825341737174,1.08472205845024,-3.00037274192458,eci,eci,2011 - 2016,2011,2016
7.4,-0.961093145709903,1.02079778726751,-2.94298407868732,eci,eci,2011 - 2016,2011,2016
7.5,-0.964360949682635,0.957458120855078,-2.88618002022035,eci,eci,2011 - 2016,2011,2016
7.6,-0.967628753655381,0.89475861866726,-2.83001612597802,eci,eci,2011 - 2016,2011,2016
7.7,-0.970896557628108,0.832764591969576,-2.77455770722579,eci,eci,2011 - 2016,2011,2016
7.8,-0.974164361600852,0.771544467620631,-2.71987319082234,eci,eci,2011 - 2016,2011,2016
7.9,-0.977432165573588,0.711178936454075,-2.66604326760125,eci,eci,2011 - 2016,2011,2016
8,-0.980699969546333,0.651758113760895,-2.61315805285356,eci,eci,2011 - 2016,2011,2016
8.1,-0.983967773519063,0.593383016910822,-2.56131856394895,eci,eci,2011 - 2016,2011,2016
8.2,-0.987235577491817,0.536165996296933,-2.51063715128057,eci,eci,2011 - 2016,2011,2016
8.3,-0.99050338146454,0.480235949422193,-2.46124271235127,eci,eci,2011 - 2016,2011,2016
8.4,-0.993771185437279,0.42573507247223,-2.41327744334679,eci,eci,2011 - 2016,2011,2016
8.5,-0.997038989410017,0.372823271003153,-2.36690124982319,eci,eci,2011 - 2016,2011,2016
8.6,-1.00030679338277,0.321681500823251,-2.32229508758878,eci,eci,2011 - 2016,2011,2016
8.7,-1.00357459735547,0.272507985773216,-2.27965718048416,eci,eci,2011 - 2016,2011,2016
8.8,-1.00684240132824,0.225521997171967,-2.23920679982845,eci,eci,2011 - 2016,2011,2016
8.9,-1.01011020530096,0.1809650995877,-2.20118551018963,eci,eci,2011 - 2016,2011,2016
9,-1.01337800927371,0.139098289437414,-2.16585430798484,eci,eci,2011 - 2016,2011,2016
9.1,-1.01664581324644,0.100200895009306,-2.13349252150219,eci,eci,2011 - 2016,2011,2016
9.2,-1.01991361721917,0.0645648599537432,-2.10439209439209,eci,eci,2011 - 2016,2011,2016
9.3,-1.02318142119191,0.0324905895726266,-2.07885343195644,eci,eci,2011 - 2016,2011,2016
9.4,-1.02644922516464,0.00427712895917876,-2.05717557928846,eci,eci,2011 - 2016,2011,2016
9.5,-1.02971702913738,-0.0197898472746734,-2.03964421100009,eci,eci,2011 - 2016,2011,2016
9.6,-1.03298483311012,-0.0394494481745024,-2.02652021804574,eci,eci,2011 - 2016,2011,2016
9.7,-1.03625263708288,-0.054482506426293,-2.01802276773947,eci,eci,2011 - 2016,2011,2016
9.8,-1.03952044105559,-0.0647185810409096,-2.01432230107027,eci,eci,2011 - 2016,2011,2016
9.9,-1.04278824502832,-0.0700571943833177,-2.01551929567332,eci,eci,2011 - 2016,2011,2016
10,-1.04605604900107,-0.0704659530106548,-2.02164614499148,eci,eci,2011 - 2016,2011,2016
10.1,-1.04932385297382,-0.0659878263634521,-2.03265987958418,eci,eci,2011 - 2016,2011,2016
10.2,-1.05259165694655,-0.0567370360530974,-2.04844627784001,eci,eci,2011 - 2016,2011,2016
10.3,-1.05585946091929,-0.0428907408712076,-2.06882818096738,eci,eci,2011 - 2016,2011,2016
10.4,-1.05912726489203,-0.0246769911216311,-2.09357753866243,eci,eci,2011 - 2016,2011,2016
10.5,-1.06239506886481,-0.0023606563931271,-2.12242948133648,eci,eci,2011 - 2016,2011,2016
10.6,-1.06566287283751,0.0237682263251129,-2.15509397200013,eci,eci,2011 - 2016,2011,2016
10.7,-1.06893067681023,0.0534114492328288,-2.19127280285329,eci,eci,2011 - 2016,2011,2016
10.8,-1.07219848078297,0.0862678900889118,-2.23066485165485,eci,eci,2011 - 2016,2011,2016
10.9,-1.07546628475573,0.122049303881097,-2.27298187339255,eci,eci,2011 - 2016,2011,2016
11,-1.07873408872846,0.160475716251513,-2.31794389370843,eci,eci,2011 - 2016,2011,2016
11.1,-1.08200189270118,0.201291914862818,-2.36529570026517,eci,eci,2011 - 2016,2011,2016
11.2,-1.08526969667392,0.244259857924266,-2.41479925127211,eci,eci,2011 - 2016,2011,2016
11.3,-1.08853750064669,0.289162584815491,-2.46623758610887,eci,eci,2011 - 2016,2011,2016
11.4,-1.0918053046194,0.335804466069413,-2.51941507530822,eci,eci,2011 - 2016,2011,2016
11.5,-1.09507310859214,0.384010398546639,-2.57415661573091,eci,eci,2011 - 2016,2011,2016
11.6,-1.09834091256481,0.433621276634306,-2.63030310176393,eci,eci,2011 - 2016,2011,2016
11.7,-1.10160871653764,0.484495628272526,-2.6877130613478,eci,eci,2011 - 2016,2011,2016
11.8,-1.10487652051034,0.536510331834325,-2.74626337285501,eci,eci,2011 - 2016,2011,2016
11.9,-1.10814432448305,0.589549972292209,-2.80583862125831,eci,eci,2011 - 2016,2011,2016
12,-1.11141212845581,0.643525150901267,-2.86634940781289,eci,eci,2011 - 2016,2011,2016
6,0.854068360294035,5.58824998643743,-3.88011326584936,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.1,0.850800556321305,5.65219067600753,-3.95058956336492,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.2,0.847532752348574,5.71619131306538,-4.02112580836823,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.3,0.844264948375836,5.78024372401283,-4.09171382726115,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.4,0.840997144403097,5.84435474340332,-4.16236045459712,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.5,0.837729340430376,5.9085163951206,-4.23305771425985,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.6,0.834461536457635,5.97272414262226,-4.30380106970699,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.7,0.831193732484898,6.03698384222673,-4.37459637725693,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.8,0.827925928512157,6.10128667025462,-4.4454348132303,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6.9,0.824658124539422,6.16563339301962,-4.51631714394078,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7,0.821390320566677,6.23002411252428,-4.58724347139093,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.1,0.818122516593937,6.29445529345411,-4.65821026026624,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.2,0.814854712621198,6.35892517924237,-4.72921575399997,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.3,0.811586908648462,6.42343387013112,-4.8002600528342,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.4,0.808319104675733,6.48797895521813,-4.87134074586666,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.5,0.805051300702987,6.5525582473313,-4.94245564592532,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.6,0.801783496730255,6.61717485456954,-5.01360786110903,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.7,0.798515692757503,6.68182140468427,-5.08479001916926,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.8,0.795247888784789,6.74649927756406,-5.15600349999448,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
7.9,0.791980084812047,6.81121084043529,-5.2272506708112,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8,0.788712280839292,6.87594831408261,-5.29852375240403,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.1,0.785444476866585,6.94071810458278,-5.36982915084961,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.2,0.782176672893827,7.00551343402511,-5.44116008823745,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.3,0.77890886892109,7.07033593279985,-5.51251819495767,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.4,0.775641064948342,7.13518473466857,-5.58390260477189,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.5,0.772373260975598,7.2000563632016,-5.65530984125041,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.6,0.769105457002874,7.26495668403392,-5.72674577002817,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.7,0.765837653030131,7.32987476053402,-5.79819945447376,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.8,0.762569849057392,7.39482130859061,-5.86968161047583,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
8.9,0.759302045084651,7.45978919120474,-5.94118510103544,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9,0.756034241111957,7.52477722409701,-6.0127087418731,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.1,0.752766437139165,7.58978402136913,-6.0842511470908,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.2,0.749498633166448,7.65481456655076,-6.15581730021786,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.3,0.746230829193737,7.71986578676199,-6.22740412837452,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.4,0.742963025220977,7.78493214225588,-6.29900609181392,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.5,0.739695221248264,7.8500215548952,-6.37063111239868,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.6,0.736427417275485,7.91512192004942,-6.44226708549844,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.7,0.733159613302777,7.9802450812028,-6.51392585459725,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.8,0.729891809330034,8.04538584833643,-6.58560222967636,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
9.9,0.726624005357296,8.11054026068215,-6.65729224996755,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10,0.723356201384572,8.17571200815496,-6.72899960538582,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.1,0.720088397411828,8.24089742947006,-6.80072063464641,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.2,0.716820593439085,8.30610176409131,-6.87246057721314,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.3,0.713552789466363,8.37132058243094,-6.94421500349821,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.4,0.710284985493594,8.43655117749283,-7.01598120650564,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.5,0.707017181520861,8.50179450129,-7.08776013824827,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.6,0.703749377548154,8.56705851947146,-7.15955976437516,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.7,0.700481573575388,8.63232551551099,-7.23136236836021,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.8,0.697213769602633,8.69761146040868,-7.30318392120341,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
10.9,0.693945965629928,8.76291285416884,-7.37502092290898,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11,0.690678161657154,8.828217979399,-7.44686165608469,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.1,0.687410357684462,8.89354452999016,-7.51872381462123,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.2,0.684142553711683,8.95887687346423,-7.59059176604087,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.3,0.680874749738947,9.02422284599542,-7.66247334651753,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.4,0.677606945766224,9.08958005037212,-7.73436615883967,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.5,0.674339141793509,9.15494970519012,-7.8062714216031,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.6,0.671071337820761,9.22032601124781,-7.87818333560629,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.7,0.667803533848015,9.28571405098775,-7.95010698329173,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.8,0.66453572987531,9.35111616417155,-8.02204470442093,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
11.9,0.661267925902538,9.41652042745443,-8.09398457564936,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
12,0.658000121929801,9.48193917681682,-8.16593893295722,GDP_pc_PPP_log,GDP,2011 - 2016,2011,2016
6,-1.74059882541981,1.16999136440387,-4.65118901524349,eci,eci,2012 - 2016,2012,2016
6.1,-1.71127795039223,1.13155107825046,-4.55410697903492,eci,eci,2012 - 2016,2012,2016
6.2,-1.6819570753646,1.09331051335404,-4.45722466408325,eci,eci,2012 - 2016,2012,2016
6.3,-1.65263620033706,1.05530350891529,-4.36057590958941,eci,eci,2012 - 2016,2012,2016
6.4,-1.62331532530937,1.01753412026356,-4.2641647708823,eci,eci,2012 - 2016,2012,2016
6.5,-1.5939944502818,0.98002751418259,-4.16801641474618,eci,eci,2012 - 2016,2012,2016
6.6,-1.56467357525423,0.942804770096,-4.07215192060445,eci,eci,2012 - 2016,2012,2016
6.7,-1.53535270022659,0.90588335573201,-3.97658875618519,eci,eci,2012 - 2016,2012,2016
6.8,-1.50603182519905,0.869299714185402,-3.88136336458351,eci,eci,2012 - 2016,2012,2016
6.9,-1.47671095017138,0.833069006936111,-3.78649090727888,eci,eci,2012 - 2016,2012,2016
7,-1.44739007514382,0.797235193496277,-3.69201534378392,eci,eci,2012 - 2016,2012,2016
7.1,-1.41806920011624,0.761824352872526,-3.59796275310501,eci,eci,2012 - 2016,2012,2016
7.2,-1.38874832508865,0.726880181561145,-3.50437683173844,eci,eci,2012 - 2016,2012,2016
7.3,-1.35942745006105,0.692445724072236,-3.41130062419433,eci,eci,2012 - 2016,2012,2016
7.4,-1.33010657503338,0.658559569903598,-3.31877271997036,eci,eci,2012 - 2016,2012,2016
7.5,-1.30078570000581,0.625300758284011,-3.22687215829563,eci,eci,2012 - 2016,2012,2016
7.6,-1.2714648249782,0.592710040912771,-3.13563969086918,eci,eci,2012 - 2016,2012,2016
7.7,-1.24214394995064,0.560862920490107,-3.04515082039138,eci,eci,2012 - 2016,2012,2016
7.8,-1.21282307492299,0.529837337058837,-2.95548348690482,eci,eci,2012 - 2016,2012,2016
7.9,-1.1835021998954,0.499724408630594,-2.8667288084214,eci,eci,2012 - 2016,2012,2016
8,-1.1541813248678,0.47062088498772,-2.77898353472332,eci,eci,2012 - 2016,2012,2016
8.1,-1.12486044984022,0.442643163289437,-2.69236406296987,eci,eci,2012 - 2016,2012,2016
8.2,-1.09553957481258,0.415911018169466,-2.60699016779463,eci,eci,2012 - 2016,2012,2016
8.3,-1.066218699785,0.390577898287089,-2.52301529785709,eci,eci,2012 - 2016,2012,2016
8.4,-1.03689782475738,0.366805482181856,-2.44060113169662,eci,eci,2012 - 2016,2012,2016
8.5,-1.0075769497298,0.344777484954729,-2.35993138441432,eci,eci,2012 - 2016,2012,2016
8.6,-0.978256074702172,0.324696924727572,-2.28120907413192,eci,eci,2012 - 2016,2012,2016
8.7,-0.948935199674582,0.306794428220545,-2.20466482756971,eci,eci,2012 - 2016,2012,2016
8.8,-0.919614324646962,0.291328131923459,-2.13055678121738,eci,eci,2012 - 2016,2012,2016
8.9,-0.890293449619411,0.278576119245348,-2.05916301848417,eci,eci,2012 - 2016,2012,2016
9,-0.860972574591761,0.268832999980233,-1.99077814916375,eci,eci,2012 - 2016,2012,2016
9.1,-0.831651699564194,0.262436307924854,-1.92573970705324,eci,eci,2012 - 2016,2012,2016
9.2,-0.802330824536554,0.25971688603694,-1.86437853511005,eci,eci,2012 - 2016,2012,2016
9.3,-0.773009949509004,0.261021943187082,-1.80704184220509,eci,eci,2012 - 2016,2012,2016
9.4,-0.743689074481351,0.266669616340914,-1.75404776530362,eci,eci,2012 - 2016,2012,2016
9.5,-0.714368199453709,0.276986789170981,-1.7057231880784,eci,eci,2012 - 2016,2012,2016
9.6,-0.685047324426139,0.292242995738157,-1.66233764459044,eci,eci,2012 - 2016,2012,2016
9.7,-0.655726449398579,0.312651317202153,-1.62410421599931,eci,eci,2012 - 2016,2012,2016
9.8,-0.62640557437101,0.338359806374168,-1.59117095511619,eci,eci,2012 - 2016,2012,2016
9.9,-0.597084699343345,0.369415135342187,-1.56358453402888,eci,eci,2012 - 2016,2012,2016
10,-0.567763824315728,0.40580031861236,-1.54132796724382,eci,eci,2012 - 2016,2012,2016
10.1,-0.538442949288214,0.447399161986756,-1.52428506056318,eci,eci,2012 - 2016,2012,2016
10.2,-0.509122074260529,0.494014187261034,-1.51225833578209,eci,eci,2012 - 2016,2012,2016
10.3,-0.479801199232919,0.545398133995565,-1.5050005324614,eci,eci,2012 - 2016,2012,2016
10.4,-0.450480324205339,0.601248274600471,-1.50220892301115,eci,eci,2012 - 2016,2012,2016
10.5,-0.421159449177745,0.661236358384913,-1.5035552567404,eci,eci,2012 - 2016,2012,2016
10.6,-0.391838574150149,0.725022025216224,-1.50869917351652,eci,eci,2012 - 2016,2012,2016
10.7,-0.362517699122495,0.792264629288768,-1.51730002753376,eci,eci,2012 - 2016,2012,2016
10.8,-0.333196824094942,0.86263592346648,-1.52902957165636,eci,eci,2012 - 2016,2012,2016
10.9,-0.303875949067345,0.93582499949711,-1.5435768976318,eci,eci,2012 - 2016,2012,2016
11,-0.274555074039708,1.01154316950338,-1.56065331758279,eci,eci,2012 - 2016,2012,2016
11.1,-0.245234199012178,1.08952645358146,-1.57999485160581,eci,eci,2012 - 2016,2012,2016
11.2,-0.215913323984535,1.16953988680822,-1.60136653477729,eci,eci,2012 - 2016,2012,2016
11.3,-0.186592448956914,1.25136349776433,-1.62454839567815,eci,eci,2012 - 2016,2012,2016
11.4,-0.157271573929321,1.33480853747196,-1.6493516853306,eci,eci,2012 - 2016,2012,2016
11.5,-0.127950698901739,1.41970240070451,-1.67560379850799,eci,eci,2012 - 2016,2012,2016
11.6,-0.098629823874184,1.50589486776529,-1.70315451551366,eci,eci,2012 - 2016,2012,2016
11.7,-0.0693089488465974,1.59325810230929,-1.73187600000248,eci,eci,2012 - 2016,2012,2016
11.8,-0.0399880738188683,1.68167875885859,-1.76165490649633,eci,eci,2012 - 2016,2012,2016
11.9,-0.0106671987913551,1.77103309993254,-1.79236749751525,eci,eci,2012 - 2016,2012,2016
12,0.0186536762362958,1.8612462013947,-1.82393884892211,eci,eci,2012 - 2016,2012,2016
6,2.71242707685846,7.53026195903818,-2.10540780532126,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
6.1,2.74174795188606,7.62956429370136,-2.14606838992924,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
6.2,2.77106882691369,7.72892461012038,-2.18678695629299,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
6.3,2.80038970194128,7.82833982059528,-2.22756041671272,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
6.4,2.82971057696885,7.92780619682569,-2.268385042888,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
6.5,2.85903145199645,8.02731754843048,-2.30925464443758,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
6.6,2.88835232702409,8.12687933608852,-2.35017468204035,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
6.7,2.91767320205165,8.22648661813996,-2.39114021403666,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
6.8,2.9469940770793,8.32613868965137,-2.43215053549277,GDP_pc_PPP_log,GDP,2012 - 2016,2012,2016
